YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,9,22,2,AA,1746,N559UW,PHX,DFW,50,48.0,-2.0,12.0,100.0,139.0,122.0,105.0,868,445.0,5.0,509,450.0,-19.0,0,0,,,,,,
2015,9,22,2,AA,1044,N006AA,IAH,MIA,500,448.0,-12.0,11.0,459.0,143.0,153.0,130.0,964,809.0,12.0,823,821.0,-2.0,0,0,,,,,,
2015,9,22,2,HA,102,N492HA,HNL,ITO,500,455.0,-5.0,12.0,507.0,52.0,58.0,40.0,216,547.0,6.0,552,553.0,1.0,0,0,,,,,,
2015,9,22,2,AA,90,N590AA,DFW,ORD,515,508.0,-7.0,15.0,523.0,141.0,137.0,112.0,802,715.0,10.0,736,725.0,-11.0,0,0,,,,,,
2015,9,22,2,AA,2011,N700UW,BWI,CLT,515,505.0,-10.0,12.0,517.0,83.0,73.0,57.0,361,614.0,4.0,638,618.0,-20.0,0,0,,,,,,
2015,9,22,2,WN,2784,N7827A,MDW,BOS,530,525.0,-5.0,7.0,532.0,130.0,128.0,110.0,861,822.0,11.0,840,833.0,-7.0,0,0,,,,,,
2015,9,22,2,WN,196,N230WN,MHT,TPA,530,523.0,-7.0,8.0,531.0,200.0,189.0,176.0,1204,827.0,5.0,850,832.0,-18.0,0,0,,,,,,
2015,9,22,2,B6,939,N646JB,JFK,BQN,532,527.0,-5.0,15.0,542.0,225.0,243.0,219.0,1576,921.0,9.0,917,930.0,13.0,0,0,,,,,,
2015,9,22,2,WN,3008,N630WN,ATL,BWI,535,557.0,22.0,14.0,611.0,110.0,96.0,79.0,577,730.0,3.0,725,733.0,8.0,0,0,,,,,,
2015,9,22,2,WN,2542,N776WN,SLC,PHX,545,541.0,-4.0,12.0,553.0,100.0,90.0,71.0,507,604.0,7.0,625,611.0,-14.0,0,0,,,,,,
2015,9,22,2,AA,281,N3MPAA,MIA,DFW,550,548.0,-2.0,12.0,600.0,196.0,190.0,164.0,1121,744.0,14.0,806,758.0,-8.0,0,0,,,,,,
2015,9,23,3,AA,1230,N3HNAA,SEA,DFW,5,9.0,4.0,13.0,22.0,237.0,210.0,193.0,1660,535.0,4.0,602,539.0,-23.0,0,0,,,,,,
2015,9,23,3,DL,1562,N699DL,SFO,MSP,5,5.0,0.0,12.0,17.0,206.0,199.0,179.0,1589,516.0,8.0,531,524.0,-7.0,0,0,,,,,,
2015,9,23,3,NK,612,N637NK,LAS,MSP,5,2400.0,-5.0,12.0,12.0,177.0,174.0,155.0,1299,447.0,7.0,502,454.0,-8.0,0,0,,,,,,
2015,9,23,3,AA,260,N3DBAA,LAX,MIA,10,856.0,526.0,18.0,914.0,296.0,294.0,267.0,2342,1641.0,9.0,806,1650.0,524.0,0,0,,0.0,0.0,524.0,0.0,0.0
2015,9,23,3,AA,448,N176UW,SLC,CLT,15,11.0,-4.0,17.0,28.0,232.0,243.0,217.0,1727,605.0,9.0,607,614.0,7.0,0,0,,,,,,
2015,9,23,3,AA,1746,N156UW,PHX,DFW,50,39.0,-11.0,19.0,58.0,139.0,129.0,103.0,868,441.0,7.0,509,448.0,-21.0,0,0,,,,,,
2015,9,23,3,AA,1044,N027AA,IAH,MIA,500,455.0,-5.0,9.0,504.0,143.0,146.0,130.0,964,814.0,7.0,823,821.0,-2.0,0,0,,,,,,
2015,9,23,3,HA,102,N480HA,HNL,ITO,500,453.0,-7.0,12.0,505.0,52.0,51.0,34.0,216,539.0,5.0,552,544.0,-8.0,0,0,,,,,,
2015,9,23,3,AA,90,N4UBAA,DFW,ORD,515,507.0,-8.0,12.0,519.0,141.0,134.0,108.0,802,707.0,14.0,736,721.0,-15.0,0,0,,,,,,
2015,9,23,3,AA,2011,N725UW,BWI,CLT,515,505.0,-10.0,11.0,516.0,83.0,81.0,64.0,361,620.0,6.0,638,626.0,-12.0,0,0,,,,,,
2015,9,23,3,WN,2784,N426WN,MDW,BOS,530,526.0,-4.0,11.0,537.0,130.0,131.0,110.0,861,827.0,10.0,840,837.0,-3.0,0,0,,,,,,
2015,9,23,3,WN,196,N401WN,MHT,TPA,530,524.0,-6.0,8.0,532.0,200.0,189.0,176.0,1204,828.0,5.0,850,833.0,-17.0,0,0,,,,,,
2015,9,23,3,B6,939,N556JB,JFK,BQN,532,544.0,12.0,29.0,613.0,225.0,242.0,205.0,1576,938.0,8.0,917,946.0,29.0,0,0,,17.0,0.0,12.0,0.0,0.0
2015,9,23,3,WN,3008,N451WN,ATL,BWI,535,541.0,6.0,10.0,551.0,110.0,95.0,79.0,577,710.0,6.0,725,716.0,-9.0,0,0,,,,,,
2015,9,23,3,AA,281,N3FMAA,MIA,DFW,550,546.0,-4.0,19.0,605.0,196.0,191.0,156.0,1121,741.0,16.0,806,757.0,-9.0,0,0,,,,,,
2015,9,24,4,AA,1230,N3KYAA,SEA,DFW,5,5.0,0.0,13.0,18.0,237.0,238.0,199.0,1660,537.0,26.0,602,603.0,1.0,0,0,,,,,,
2015,9,24,4,DL,1562,N6705Y,SFO,MSP,5,3.0,-2.0,13.0,16.0,206.0,197.0,180.0,1589,516.0,4.0,531,520.0,-11.0,0,0,,,,,,
2015,9,24,4,NK,612,N605NK,LAS,MSP,5,34.0,29.0,15.0,49.0,177.0,195.0,172.0,1299,541.0,8.0,502,549.0,47.0,0,0,,18.0,0.0,29.0,0.0,0.0
2015,9,24,4,AA,260,N3GMAA,LAX,MIA,10,6.0,-4.0,16.0,22.0,296.0,288.0,263.0,2342,745.0,9.0,806,754.0,-12.0,0,0,,,,,,
2015,9,24,4,AA,448,N581UW,SLC,CLT,15,9.0,-6.0,12.0,21.0,232.0,230.0,214.0,1727,555.0,4.0,607,559.0,-8.0,0,0,,,,,,
2015,9,24,4,AA,1746,N152UW,PHX,DFW,50,40.0,-10.0,14.0,54.0,139.0,126.0,105.0,868,439.0,7.0,509,446.0,-23.0,0,0,,,,,,
2015,9,24,4,AA,1044,N013AA,IAH,MIA,500,456.0,-4.0,11.0,507.0,143.0,144.0,127.0,964,814.0,6.0,823,820.0,-3.0,0,0,,,,,,
2015,9,24,4,HA,102,N483HA,HNL,ITO,500,455.0,-5.0,10.0,505.0,52.0,50.0,35.0,216,540.0,5.0,552,545.0,-7.0,0,0,,,,,,
2015,9,24,4,AA,90,N489AA,DFW,ORD,515,511.0,-4.0,12.0,523.0,141.0,131.0,105.0,802,708.0,14.0,736,722.0,-14.0,0,0,,,,,,
2015,9,24,4,AA,2011,N711UW,BWI,CLT,515,507.0,-8.0,13.0,520.0,83.0,80.0,61.0,361,621.0,6.0,638,627.0,-11.0,0,0,,,,,,
2015,9,24,4,WN,2784,N7704B,MDW,BOS,530,524.0,-6.0,9.0,533.0,130.0,128.0,110.0,861,823.0,9.0,840,832.0,-8.0,0,0,,,,,,
2015,9,24,4,WN,196,N486WN,MHT,TPA,530,528.0,-2.0,10.0,538.0,200.0,189.0,173.0,1204,831.0,6.0,850,837.0,-13.0,0,0,,,,,,
2015,9,24,4,B6,939,N655JB,JFK,BQN,532,530.0,-2.0,17.0,547.0,225.0,212.0,191.0,1576,858.0,4.0,917,902.0,-15.0,0,0,,,,,,
2015,9,24,4,WN,3008,N652SW,ATL,BWI,535,530.0,-5.0,13.0,543.0,110.0,105.0,85.0,577,708.0,7.0,725,715.0,-10.0,0,0,,,,,,
2015,9,24,4,AA,281,N3AHAA,MIA,DFW,550,545.0,-5.0,16.0,601.0,196.0,182.0,155.0,1121,736.0,11.0,806,747.0,-19.0,0,0,,,,,,
2015,9,25,5,AA,1230,N3BUAA,SEA,DFW,5,12.0,7.0,13.0,25.0,237.0,206.0,189.0,1660,534.0,4.0,602,538.0,-24.0,0,0,,,,,,
2015,9,25,5,DL,1562,N684DA,SFO,MSP,5,2400.0,-5.0,13.0,13.0,206.0,198.0,182.0,1589,515.0,3.0,531,518.0,-13.0,0,0,,,,,,
2015,9,25,5,NK,612,N624NK,LAS,MSP,5,3.0,-2.0,11.0,14.0,177.0,181.0,161.0,1299,455.0,9.0,502,504.0,2.0,0,0,,,,,,
2015,9,25,5,AA,260,N3JFAA,LAX,MIA,10,2.0,-8.0,20.0,22.0,296.0,295.0,271.0,2342,753.0,4.0,806,757.0,-9.0,0,0,,,,,,
2015,9,25,5,AA,448,N167US,SLC,CLT,15,5.0,-10.0,15.0,20.0,232.0,234.0,214.0,1727,554.0,5.0,607,559.0,-8.0,0,0,,,,,,
2015,9,25,5,AA,1746,N549UW,PHX,DFW,50,131.0,41.0,12.0,143.0,139.0,129.0,109.0,868,532.0,8.0,509,540.0,31.0,0,0,,0.0,0.0,31.0,0.0,0.0
2015,9,25,5,AA,1044,N006AA,IAH,MIA,500,455.0,-5.0,15.0,510.0,143.0,139.0,117.0,964,807.0,7.0,823,814.0,-9.0,0,0,,,,,,
2015,9,25,5,HA,102,N475HA,HNL,ITO,500,522.0,22.0,7.0,529.0,52.0,54.0,41.0,216,610.0,6.0,552,616.0,24.0,0,0,,0.0,0.0,24.0,0.0,0.0
2015,9,25,5,AA,90,N4YFAA,DFW,ORD,515,509.0,-6.0,12.0,521.0,141.0,126.0,105.0,802,706.0,9.0,736,715.0,-21.0,0,0,,,,,,
2015,9,25,5,AA,2011,N733UW,BWI,CLT,515,508.0,-7.0,11.0,519.0,83.0,77.0,64.0,361,623.0,2.0,638,625.0,-13.0,0,0,,,,,,
2015,9,25,5,WN,196,N743SW,MHT,TPA,530,524.0,-6.0,8.0,532.0,200.0,186.0,172.0,1204,824.0,6.0,850,830.0,-20.0,0,0,,,,,,
2015,9,25,5,WN,2784,N485WN,MDW,BOS,530,526.0,-4.0,6.0,532.0,130.0,125.0,107.0,861,819.0,12.0,840,831.0,-9.0,0,0,,,,,,
2015,9,25,5,B6,939,N598JB,JFK,BQN,532,526.0,-6.0,16.0,542.0,225.0,210.0,188.0,1576,850.0,6.0,917,856.0,-21.0,0,0,,,,,,
2015,9,25,5,WN,3008,N373SW,ATL,BWI,535,533.0,-2.0,14.0,547.0,110.0,100.0,81.0,577,708.0,5.0,725,713.0,-12.0,0,0,,,,,,
2015,9,25,5,AA,281,N3GFAA,MIA,DFW,550,551.0,1.0,15.0,606.0,196.0,181.0,147.0,1121,733.0,19.0,806,752.0,-14.0,0,0,,,,,,
2015,9,26,6,AA,1230,N3AXAA,SEA,DFW,5,9.0,4.0,14.0,23.0,237.0,218.0,199.0,1660,542.0,5.0,602,547.0,-15.0,0,0,,,,,,
2015,9,26,6,DL,1562,N692DL,SFO,MSP,5,123.0,78.0,13.0,136.0,204.0,194.0,177.0,1589,633.0,4.0,529,637.0,68.0,0,0,,0.0,0.0,68.0,0.0,0.0
2015,9,26,6,NK,612,N605NK,LAS,MSP,5,5.0,0.0,12.0,17.0,177.0,182.0,163.0,1299,500.0,7.0,502,507.0,5.0,0,0,,,,,,
2015,9,26,6,AA,260,N3BKAA,LAX,MIA,10,6.0,-4.0,25.0,31.0,296.0,304.0,271.0,2342,802.0,8.0,806,810.0,4.0,0,0,,,,,,
2015,9,26,6,AA,448,N575UW,SLC,CLT,15,13.0,-2.0,16.0,29.0,232.0,234.0,213.0,1727,602.0,5.0,607,607.0,0.0,0,0,,,,,,
2015,9,26,6,AA,1746,N157UW,PHX,DFW,50,44.0,-6.0,15.0,59.0,139.0,135.0,112.0,868,451.0,8.0,509,459.0,-10.0,0,0,,,,,,
2015,9,26,6,AA,1044,N012AA,IAH,MIA,500,458.0,-2.0,14.0,512.0,143.0,142.0,120.0,964,812.0,8.0,823,820.0,-3.0,0,0,,,,,,
2015,9,26,6,AA,1403,N3CKAA,DFW,MIA,500,459.0,-1.0,12.0,511.0,164.0,159.0,137.0,1121,828.0,10.0,844,838.0,-6.0,0,0,,,,,,
2015,9,26,6,HA,102,N476HA,HNL,ITO,500,455.0,-5.0,14.0,509.0,52.0,55.0,36.0,216,545.0,5.0,552,550.0,-2.0,0,0,,,,,,
2015,9,26,6,AA,872,N704US,BWI,CLT,515,527.0,12.0,13.0,540.0,83.0,81.0,63.0,361,643.0,5.0,638,648.0,10.0,0,0,,,,,,
2015,9,26,6,B6,939,N566JB,JFK,BQN,532,603.0,31.0,29.0,632.0,225.0,240.0,203.0,1576,955.0,8.0,917,1003.0,46.0,0,0,,15.0,0.0,31.0,0.0,0.0
2015,9,26,6,WN,4561,N218WN,MHT,MCO,545,538.0,-7.0,8.0,546.0,190.0,187.0,169.0,1142,835.0,10.0,855,845.0,-10.0,0,0,,,,,,
2015,9,26,6,AA,281,N3DEAA,MIA,DFW,550,548.0,-2.0,10.0,558.0,196.0,168.0,150.0,1121,728.0,8.0,806,736.0,-30.0,0,0,,,,,,
2015,9,26,6,AA,1987,N557UW,ATL,CLT,550,557.0,7.0,12.0,609.0,67.0,56.0,39.0,226,648.0,5.0,657,653.0,-4.0,0,0,,,,,,
2015,9,26,6,WN,1127,N210WN,MDW,LGA,600,553.0,-7.0,11.0,604.0,125.0,115.0,99.0,725,843.0,5.0,905,848.0,-17.0,0,0,,,,,,
2015,9,27,7,NK,612,N636NK,LAS,MSP,5,3.0,-2.0,10.0,13.0,177.0,173.0,156.0,1299,449.0,7.0,502,456.0,-6.0,0,0,,,,,,
2015,9,27,7,AA,260,N3CYAA,LAX,MIA,10,9.0,-1.0,14.0,23.0,296.0,304.0,280.0,2342,803.0,10.0,806,813.0,7.0,0,0,,,,,,
2015,9,27,7,AA,1772,N188US,SFO,CLT,10,7.0,-3.0,11.0,18.0,291.0,299.0,280.0,2296,758.0,8.0,801,806.0,5.0,0,0,,,,,,
2015,9,27,7,AS,20,N402AS,SEA,ORD,50,45.0,-5.0,19.0,104.0,234.0,229.0,203.0,1721,627.0,7.0,644,634.0,-10.0,0,0,,,,,,
2015,9,27,7,DL,2324,N3741S,SLC,ATL,55,49.0,-6.0,14.0,103.0,209.0,216.0,194.0,1590,617.0,8.0,624,625.0,1.0,0,0,,,,,,
2015,9,27,7,NK,972,N618NK,PHX,DFW,100,58.0,-2.0,9.0,107.0,124.0,130.0,112.0,868,459.0,9.0,504,508.0,4.0,0,0,,,,,,
2015,9,27,7,AA,1044,N027AA,IAH,MIA,500,457.0,-3.0,10.0,507.0,143.0,148.0,130.0,964,817.0,8.0,823,825.0,2.0,0,0,,,,,,
2015,9,27,7,AA,1403,N3GSAA,DFW,MIA,500,452.0,-8.0,10.0,502.0,164.0,166.0,146.0,1121,828.0,10.0,844,838.0,-6.0,0,0,,,,,,
2015,9,27,7,HA,206,N475HA,HNL,OGG,505,458.0,-7.0,9.0,507.0,39.0,40.0,24.0,100,531.0,7.0,544,538.0,-6.0,0,0,,,,,,
2015,9,27,7,WN,196,N227WN,MHT,TPA,530,529.0,-1.0,17.0,546.0,200.0,191.0,170.0,1204,836.0,4.0,850,840.0,-10.0,0,0,,,,,,
2015,9,27,7,WN,2784,N7812G,MDW,BOS,530,526.0,-4.0,6.0,532.0,130.0,123.0,109.0,861,821.0,8.0,840,829.0,-11.0,0,0,,,,,,
2015,9,27,7,B6,939,N586JB,JFK,BQN,532,521.0,-11.0,16.0,537.0,225.0,216.0,193.0,1576,850.0,7.0,917,857.0,-20.0,0,0,,,,,,
2015,9,27,7,UA,329,N427UA,BWI,IAH,545,537.0,-8.0,10.0,547.0,196.0,181.0,165.0,1235,732.0,6.0,801,738.0,-23.0,0,0,,,,,,
2015,9,27,7,AA,281,N3FGAA,MIA,DFW,550,553.0,3.0,16.0,609.0,196.0,183.0,153.0,1121,742.0,14.0,806,756.0,-10.0,0,0,,,,,,
2015,9,27,7,NK,1013,N533NK,ATL,MCO,600,559.0,-1.0,14.0,613.0,80.0,83.0,62.0,404,715.0,7.0,720,722.0,2.0,0,0,,,,,,
2015,9,28,1,AA,1230,N3EDAA,SEA,DFW,5,7.0,2.0,13.0,20.0,237.0,222.0,198.0,1660,538.0,11.0,602,549.0,-13.0,0,0,,,,,,
2015,9,28,1,DL,1562,N693DL,SFO,MSP,5,2.0,-3.0,16.0,18.0,206.0,196.0,172.0,1589,510.0,8.0,531,518.0,-13.0,0,0,,,,,,
2015,9,28,1,NK,612,N614NK,LAS,MSP,5,2359.0,-6.0,13.0,12.0,177.0,166.0,147.0,1299,439.0,6.0,502,445.0,-17.0,0,0,,,,,,
2015,9,28,1,AA,260,N3MMAA,LAX,MIA,10,11.0,1.0,54.0,105.0,296.0,347.0,285.0,2342,850.0,8.0,806,858.0,52.0,0,0,,52.0,0.0,0.0,0.0,0.0
2015,9,28,1,AA,448,N582UW,SLC,CLT,15,10.0,-5.0,11.0,21.0,232.0,217.0,201.0,1727,542.0,5.0,607,547.0,-20.0,0,0,,,,,,
2015,9,28,1,AA,1746,N924US,PHX,DFW,50,41.0,-9.0,10.0,51.0,139.0,127.0,112.0,868,443.0,5.0,509,448.0,-21.0,0,0,,,,,,
2015,9,28,1,AA,1044,N006AA,IAH,MIA,500,456.0,-4.0,10.0,506.0,143.0,179.0,157.0,964,843.0,12.0,823,855.0,32.0,0,0,,32.0,0.0,0.0,0.0,0.0
2015,9,28,1,AA,1403,N3BJAA,DFW,MIA,500,454.0,-6.0,15.0,509.0,164.0,175.0,151.0,1121,840.0,9.0,844,849.0,5.0,0,0,,,,,,
2015,9,28,1,HA,102,N478HA,HNL,ITO,500,453.0,-7.0,12.0,505.0,52.0,54.0,37.0,216,542.0,5.0,552,547.0,-5.0,0,0,,,,,,
2015,9,28,1,AA,2011,N725UW,BWI,CLT,515,508.0,-7.0,12.0,520.0,83.0,80.0,64.0,361,624.0,4.0,638,628.0,-10.0,0,0,,,,,,
2015,9,28,1,WN,2784,N790SW,MDW,BOS,530,529.0,-1.0,11.0,540.0,130.0,130.0,113.0,861,833.0,6.0,840,839.0,-1.0,0,0,,,,,,
2015,9,28,1,WN,196,N707SA,MHT,TPA,530,526.0,-4.0,9.0,535.0,200.0,180.0,166.0,1204,821.0,5.0,850,826.0,-24.0,0,0,,,,,,
2015,9,28,1,B6,939,N807JB,JFK,BQN,532,526.0,-6.0,23.0,549.0,225.0,229.0,198.0,1576,907.0,8.0,917,915.0,-2.0,0,0,,,,,,
2015,9,28,1,WN,3008,N369SW,ATL,BWI,535,534.0,-1.0,13.0,547.0,110.0,111.0,92.0,577,719.0,6.0,725,725.0,0.0,0,0,,,,,,
2015,9,28,1,AA,281,N3AXAA,MIA,DFW,550,548.0,-2.0,17.0,605.0,196.0,182.0,155.0,1121,740.0,10.0,806,750.0,-16.0,0,0,,,,,,
2015,9,29,2,AA,1230,N3ANAA,SEA,DFW,5,4.0,-1.0,16.0,20.0,237.0,212.0,191.0,1660,531.0,5.0,602,536.0,-26.0,0,0,,,,,,
2015,9,29,2,NK,612,N639NK,LAS,MSP,5,2400.0,-5.0,14.0,14.0,177.0,171.0,152.0,1299,446.0,5.0,502,451.0,-11.0,0,0,,,,,,
2015,9,29,2,AA,260,N3DWAA,LAX,MIA,10,2400.0,-10.0,18.0,18.0,296.0,301.0,276.0,2342,754.0,7.0,806,801.0,-5.0,0,0,,,,,,
2015,9,29,2,AA,1982,N919US,SFO,CLT,10,8.0,-2.0,14.0,22.0,291.0,293.0,265.0,2296,747.0,14.0,801,801.0,0.0,0,0,,,,,,
2015,9,29,2,AA,1746,N153UW,PHX,DFW,50,41.0,-9.0,11.0,52.0,139.0,123.0,105.0,868,437.0,7.0,509,444.0,-25.0,0,0,,,,,,
2015,9,29,2,AA,1044,N005AA,IAH,MIA,500,453.0,-7.0,13.0,506.0,143.0,145.0,124.0,964,810.0,8.0,823,818.0,-5.0,0,0,,,,,,
2015,9,29,2,HA,102,N477HA,HNL,ITO,500,453.0,-7.0,7.0,500.0,52.0,46.0,34.0,216,534.0,5.0,552,539.0,-13.0,0,0,,,,,,
2015,9,29,2,AA,90,N565AA,DFW,ORD,515,509.0,-6.0,10.0,519.0,141.0,136.0,110.0,802,709.0,16.0,736,725.0,-11.0,0,0,,,,,,
2015,9,29,2,AA,2011,N740UW,BWI,CLT,515,505.0,-10.0,14.0,519.0,83.0,86.0,65.0,361,624.0,7.0,638,631.0,-7.0,0,0,,,,,,
2015,9,29,2,WN,2784,N795SW,MDW,BOS,530,528.0,-2.0,7.0,535.0,130.0,124.0,105.0,861,820.0,12.0,840,832.0,-8.0,0,0,,,,,,
2015,9,29,2,WN,196,N7702A,MHT,TPA,530,527.0,-3.0,12.0,539.0,200.0,187.0,171.0,1204,830.0,4.0,850,834.0,-16.0,0,0,,,,,,
2015,9,29,2,B6,939,N621JB,JFK,BQN,532,532.0,0.0,24.0,556.0,225.0,219.0,190.0,1576,906.0,5.0,917,911.0,-6.0,0,0,,,,,,
2015,9,29,2,WN,3008,N389SW,ATL,BWI,535,531.0,-4.0,13.0,544.0,110.0,112.0,88.0,577,712.0,11.0,725,723.0,-2.0,0,0,,,,,,
2015,9,29,2,OO,6292,N770SK,SLC,DEN,542,539.0,-3.0,13.0,552.0,88.0,84.0,60.0,391,652.0,11.0,710,703.0,-7.0,0,0,,,,,,
2015,9,29,2,AA,281,N3BCAA,MIA,DFW,550,547.0,-3.0,8.0,555.0,196.0,168.0,151.0,1121,726.0,9.0,806,735.0,-31.0,0,0,,,,,,
2015,9,30,3,AA,1230,N3GCAA,SEA,DFW,5,4.0,-1.0,9.0,13.0,237.0,200.0,186.0,1660,519.0,5.0,602,524.0,-38.0,0,0,,,,,,
2015,9,30,3,DL,1562,N6713Y,SFO,MSP,5,2357.0,-8.0,18.0,15.0,206.0,199.0,174.0,1589,509.0,7.0,531,516.0,-15.0,0,0,,,,,,
2015,9,30,3,NK,612,N612NK,LAS,MSP,5,2400.0,-5.0,14.0,14.0,177.0,179.0,154.0,1299,448.0,11.0,502,459.0,-3.0,0,0,,,,,,
2015,9,30,3,AA,260,N3GGAA,LAX,MIA,10,6.0,-4.0,20.0,26.0,296.0,294.0,268.0,2342,754.0,6.0,806,800.0,-6.0,0,0,,,,,,
2015,9,30,3,AA,448,N923US,SLC,CLT,15,2.0,-13.0,12.0,14.0,232.0,214.0,196.0,1727,530.0,6.0,607,536.0,-31.0,0,0,,,,,,
2015,9,30,3,AA,1746,N565UW,PHX,DFW,50,44.0,-6.0,11.0,55.0,139.0,122.0,105.0,868,440.0,6.0,509,446.0,-23.0,0,0,,,,,,
2015,9,30,3,AA,1044,N017AA,IAH,MIA,500,503.0,3.0,12.0,515.0,143.0,141.0,118.0,964,813.0,11.0,823,824.0,1.0,0,0,,,,,,
2015,9,30,3,HA,102,N491HA,HNL,ITO,500,454.0,-6.0,11.0,505.0,52.0,53.0,36.0,216,541.0,6.0,552,547.0,-5.0,0,0,,,,,,
2015,9,30,3,AA,90,N550AA,DFW,ORD,515,507.0,-8.0,10.0,517.0,141.0,132.0,109.0,802,706.0,13.0,736,719.0,-17.0,0,0,,,,,,
2015,9,30,3,AA,2011,N702UW,BWI,CLT,515,510.0,-5.0,15.0,525.0,83.0,79.0,57.0,361,622.0,7.0,638,629.0,-9.0,0,0,,,,,,
2015,9,30,3,WN,2784,N901WN,MDW,BOS,530,525.0,-5.0,7.0,532.0,130.0,125.0,112.0,861,824.0,6.0,840,830.0,-10.0,0,0,,,,,,
2015,9,30,3,WN,196,N415WN,MHT,TPA,530,527.0,-3.0,10.0,537.0,200.0,194.0,178.0,1204,835.0,6.0,850,841.0,-9.0,0,0,,,,,,
2015,9,30,3,B6,939,N623JB,JFK,BQN,532,523.0,-9.0,22.0,545.0,225.0,222.0,193.0,1576,858.0,7.0,917,905.0,-12.0,0,0,,,,,,
2015,9,30,3,WN,3008,N649SW,ATL,BWI,535,,,,,110.0,,,577,,,725,,,0,1,A,,,,,
2015,9,30,3,AA,281,N3ETAA,MIA,DFW,550,542.0,-8.0,11.0,553.0,196.0,173.0,154.0,1121,727.0,8.0,806,735.0,-31.0,0,0,,,,,,
2015,11,1,7,NK,612,N602NK,LAS,MSP,5,7.0,2.0,17.0,24.0,177.0,177.0,154.0,1299,358.0,6.0,402,404.0,2.0,0,0,,,,,,
2015,11,1,7,UA,680,N76516,SFO,ORD,14,19.0,5.0,15.0,34.0,258.0,231.0,211.0,1846,505.0,5.0,532,510.0,-22.0,0,0,,,,,,
2015,11,1,7,AA,260,N3KTAA,LAX,MIA,15,6.0,-9.0,30.0,36.0,296.0,313.0,270.0,2342,706.0,13.0,711,719.0,8.0,0,0,,,,,,
2015,11,1,7,UA,514,N69804,PHX,ORD,54,111.0,17.0,9.0,120.0,206.0,188.0,174.0,1440,514.0,5.0,520,519.0,-1.0,0,0,,,,,,
2015,11,1,7,DL,2324,N543US,SLC,ATL,55,58.0,3.0,13.0,111.0,202.0,200.0,179.0,1590,510.0,8.0,517,518.0,1.0,0,0,,,,,,
2015,11,1,7,AA,1044,N022AA,IAH,MIA,500,456.0,-4.0,13.0,509.0,143.0,160.0,132.0,964,821.0,15.0,823,836.0,13.0,0,0,,,,,,
2015,11,1,7,AA,1403,N3BXAA,DFW,MIA,500,500.0,0.0,11.0,511.0,164.0,160.0,140.0,1121,831.0,9.0,844,840.0,-4.0,0,0,,,,,,
2015,11,1,7,AA,1432,N438AA,ATL,ORD,500,457.0,-3.0,13.0,510.0,130.0,107.0,87.0,606,537.0,7.0,610,544.0,-26.0,0,0,,,,,,
2015,11,1,7,AS,454,N609AS,SEA,LAX,500,510.0,10.0,9.0,519.0,165.0,175.0,127.0,954,726.0,39.0,745,805.0,20.0,0,0,,10.0,0.0,10.0,0.0,0.0
2015,11,1,7,HA,206,N478HA,HNL,OGG,504,454.0,-10.0,9.0,503.0,39.0,33.0,19.0,100,522.0,5.0,543,527.0,-16.0,0,0,,,,,,
2015,11,1,7,AA,2243,N862AA,JFK,MIA,540,537.0,-3.0,14.0,551.0,180.0,171.0,143.0,1089,814.0,14.0,840,828.0,-12.0,0,0,,,,,,
2015,11,1,7,WN,366,N266WN,MDW,MCO,540,539.0,-1.0,7.0,546.0,160.0,146.0,133.0,990,859.0,6.0,920,905.0,-15.0,0,0,,,,,,
2015,11,1,7,WN,5950,N569WN,MHT,MDW,545,535.0,-10.0,16.0,551.0,160.0,178.0,157.0,838,728.0,5.0,725,733.0,8.0,0,0,,,,,,
2015,11,1,7,AA,281,N3EMAA,MIA,DFW,550,548.0,-2.0,15.0,603.0,196.0,190.0,170.0,1121,753.0,5.0,806,758.0,-8.0,0,0,,,,,,
2015,11,1,7,UA,1920,N482UA,BWI,IAH,550,543.0,-7.0,10.0,553.0,210.0,196.0,177.0,1235,750.0,9.0,820,759.0,-21.0,0,0,,,,,,
2015,11,2,1,AA,1230,N3DAAA,SEA,DFW,5,3.0,-2.0,11.0,14.0,237.0,203.0,184.0,1660,518.0,8.0,602,526.0,-36.0,0,0,,,,,,
2015,11,2,1,AA,2020,N171US,PHX,CLT,5,2359.0,-6.0,11.0,10.0,234.0,219.0,204.0,1773,534.0,4.0,559,538.0,-21.0,0,0,,,,,,
2015,11,2,1,NK,612,N641NK,LAS,MSP,5,5.0,0.0,13.0,18.0,177.0,165.0,145.0,1299,443.0,7.0,502,450.0,-12.0,0,0,,,,,,
2015,11,2,1,AA,2406,N865AA,LAX,DFW,10,14.0,4.0,25.0,39.0,176.0,181.0,149.0,1235,508.0,7.0,506,515.0,9.0,0,0,,,,,,
